TransectNum,date,year,stratum,Rank,Observer,Point,StartTime,TimePeriod,Common Name,BirdCode,radialDistance,How,Sex,visual,Migrant,CL_Count,CL_ID,88,PtVisitZone,PtVisitEasting,PtVisitNorthing,MgmtEntity,MgmtRegion,MgmtUnit,MgmtForest,MgmtDistrict,County,State,BCR,primaryHabitat
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,2,710,3,Western Kingbird,WEKI,163,S,U,0,0,1,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,2,741,3,Unknown Meadowlark,UNME,104,V,U,0,0,1,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,2,741,3,Western Meadowlark,WEME,134,S,U,0,0,1,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,2,741,4,Grasshopper Sparrow,GRSP,27,S,U,0,0,1,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,2,710,4,No Birds,NOBI,-1,U,U,0,0,0,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,2,741,5,No Birds,NOBI,-1,U,U,0,0,0,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,2,710,5,No Birds,NOBI,-1,U,U,0,0,0,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,2,741,6,No Birds,NOBI,-1,U,U,0,0,0,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,2,710,6,Cassin's Sparrow,CASP,183,S,U,0,0,1,,0,14,262625,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,1,Horned Lark,HOLA,24,CS,U,1,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,1,Horned Lark,HOLA,78,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,1,Western Meadowlark,WEME,21,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,1,Western Meadowlark,WEME,61,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,1,Horned Lark,HOLA,129,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,1,Western Meadowlark,WEME,39,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,1,Western Meadowlark,WEME,113,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,1,Grasshopper Sparrow,GRSP,27,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,1,Grasshopper Sparrow,GRSP,110,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,1,Western Meadowlark,WEME,212,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,2,Horned Lark,HOLA,57,C,U,1,0,3,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,2,Red-winged Blackbird,RWBL,275,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,2,Western Meadowlark,WEME,118,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,3,Grasshopper Sparrow,GRSP,42,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,3,Great-tailed Grackle,GTGR,461,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,3,Unknown Bird,UNBI,450,V,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,3,Western Meadowlark,WEME,138,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,4,Common Grackle,COGR,192,V,U,1,0,3,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,4,Common Grackle,COGR,160,C,U,1,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,4,Grasshopper Sparrow,GRSP,45,S,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,5,Lark Bunting,LARB,66,C,M,1,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,5,Unknown Bird,UNBI,110,C,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,5,Unknown Sparrow,UNSP,57,V,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,6,Horned Lark,HOLA,170,VS,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,3,726,6,Western Meadowlark,WEME,171,VS,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,6,Unknown Blackbird,UNBL,306,V,U,0,0,4,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,6,Western Meadowlark,WEME,157,C,U,0,0,1,,0,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,3,756,88,American Crow,AMCR,-1,V,U,1,0,1,,1,14,262375,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,1,Western Meadowlark,WEME,87,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Eurasian Collared-Dove,EUCD,291,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Mourning Dove,MODO,219,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Western Meadowlark,WEME,75,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Western Meadowlark,WEME,178,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,1,Eurasian Collared-Dove,EUCD,237,V,U,1,0,2,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,1,Unknown Sparrow,UNSP,100,V,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,1,Western Meadowlark,WEME,168,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Grasshopper Sparrow,GRSP,110,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Great-tailed Grackle,GTGR,240,S,U,0,0,3,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Horned Lark,HOLA,173,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,1,Red-winged Blackbird,RWBL,162,S,U,0,0,2,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,2,Horned Lark,HOLA,70,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,2,Great-tailed Grackle,GTGR,255,S,U,0,0,3,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,3,European Starling,EUST,145,V,U,1,0,4,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,3,Western Kingbird,WEKI,66,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,3,Western Kingbird,WEKI,115,V,U,0,0,2,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,3,Western Meadowlark,WEME,226,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,4,Mourning Dove,MODO,210,V,U,1,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,4,House Sparrow,HOSP,156,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,4,House Sparrow,HOSP,162,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,4,Great-tailed Grackle,GTGR,139,V,M,1,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,4,Mourning Dove,MODO,130,V,U,1,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,5,Mourning Dove,MODO,121,V,U,1,0,3,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,5,Horned Lark,HOLA,92,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,5,Mourning Dove,MODO,63,V,U,1,0,2,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,5,Great-tailed Grackle,GTGR,108,V,F,1,0,1,A,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,5,Great-tailed Grackle,GTGR,108,V,M,1,0,1,A,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,5,Horned Lark,HOLA,131,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,5,Horned Lark,HOLA,227,V,U,1,0,2,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,6,Red-winged Blackbird,RWBL,106,F,M,1,0,3,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,6,Eurasian Collared-Dove,EUCD,124,S,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,6,Great-tailed Grackle,GTGR,220,V,M,1,0,3,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,4,741,6,House Sparrow,HOSP,226,C,U,0,0,1,,0,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,4,814,88,Barn Swallow,BARS,-1,V,U,1,0,1,,1,14,262125,3922875,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Horned Lark,HOLA,100,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Mourning Dove,MODO,110,V,U,1,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Cassin's Sparrow,CASP,175,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Western Meadowlark,WEME,39,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Western Meadowlark,WEME,47,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Western Meadowlark,WEME,76,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Grasshopper Sparrow,GRSP,19,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Horned Lark,HOLA,59,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Western Meadowlark,WEME,55,CS,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Western Meadowlark,WEME,62,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,1,Western Meadowlark,WEME,97,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Grasshopper Sparrow,GRSP,153,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Northern Bobwhite,NOBO,258,C,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,1,Western Meadowlark,WEME,80,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,2,Mourning Dove,MODO,127,V,U,1,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,2,Grasshopper Sparrow,GRSP,48,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,2,Western Meadowlark,WEME,39,CS,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,2,Horned Lark,HOLA,185,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,3,Western Meadowlark,WEME,91,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,3,Western Meadowlark,WEME,223,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,3,Western Meadowlark,WEME,45,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,3,Unknown Meadowlark,UNME,183,V,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,3,Western Meadowlark,WEME,87,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,3,Western Meadowlark,WEME,152,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,4,Grasshopper Sparrow,GRSP,108,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,5/18/2017,2017,TX-BCR18-AO,11,RUBIA,6,655,4,Cassin's Sparrow,CASP,252,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
TX-BCR18-AO11,4/27/2016,2016,TX-BCR18-AO,11,JMCMA,6,723,5,Horned Lark,HOLA,51,S,U,0,0,1,,0,14,262625,3922625,All Other Lands,n/a,n/a,n/a,n/a,Carson,TX,18,GR
