TransectNum,DATE,Observer,Point,priv_prop,midstory_present,pDogTown,pDogPresent,cliff_rock,NumSnags,primaryHabitat,o_canopy_percent,o_mean_height,shrub_cover,shrub_mean_height,gc_snow,gc_water,gc_woody,deadAndDown,gc_herb,gc_bare_litter,gc_dead_grass,gc_dead_grass_height,gc_live_grass,gc_live_grass_height
NM-BCR18-AO24,5/8/2017,NMCNE,7,1,0,0,0,0,0,SA,0,0,10,0.5,0,0,1,0,5,74,10,33,10,21
NM-BCR18-AO24,5/8/2017,NMCNE,8,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,5,74,10,43,10,17
NM-BCR18-AO24,5/20/2016,BRAMI,9,1,0,0,0,0,0,SH,0,0,10,0.25,0,0,1,0,10,83,5,47,1,16
NM-BCR18-AO24,5/8/2017,NMCNE,9,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,10,74,5,31,10,14
NM-BCR18-AO24,5/20/2016,BRAMI,10,1,0,0,0,0,0,XX,0,0,5,0.5,0,0,0,0,1,84,5,72,10,51
NM-BCR18-AO24,5/8/2017,NMCNE,10,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,5,84,5,61,5,38
NM-BCR18-AO24,5/8/2017,NMCNE,11,1,0,0,0,0,0,SA,0,0,20,0.5,0,0,1,0,5,74,10,36,10,19
NM-BCR18-AO24,5/8/2017,NMCNE,12,1,0,0,0,0,0,SA,0,0,10,0.5,0,0,1,0,10,79,5,32,5,15
NM-BCR18-AO24,5/20/2016,BRAMI,13,1,0,0,0,0,0,SA,0,0,20,0.5,0,0,1,0,5,79,10,102,5,19
NM-BCR18-AO24,5/8/2017,NMCNE,13,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,10,69,10,52,10,22
NM-BCR18-AO24,5/20/2016,BRAMI,14,1,0,0,0,0,0,XX,0,0,1,0.5,0,0,0,0,0,98,1,108,1,21
NM-BCR18-AO24,5/8/2017,NMCNE,14,1,0,0,0,0,0,XX,0,0,1,0.5,0,0,1,0,1,96,1,55,1,33
NM-BCR18-AO24,5/8/2017,NMCNE,15,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,88,5,29,5,26
NM-BCR18-AO24,5/8/2017,NMCNE,16,1,0,0,0,0,0,SA,0,0,10,0.5,0,0,1,0,5,74,10,48,10,19
NM-BCR18-AO26,6/3/2017,EKIST,5,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,77,1,17,20,6
NM-BCR18-AO26,6/3/2017,EKIST,6,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,1,87,1,19,10,13
NM-BCR18-AO26,6/3/2017,EKIST,9,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,77,1,17,20,8
NM-BCR18-AO26,6/3/2017,EKIST,10,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,77,1,24,20,9
NM-BCR18-AO26,6/3/2017,EKIST,11,1,0,0,0,0,0,GR,0,0,1,0.75,0,0,1,0,1,87,1,30,10,10
NM-BCR18-AO26,6/3/2017,EKIST,13,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,77,1,31,20,8
NM-BCR18-AO26,6/3/2017,EKIST,14,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,77,1,22,20,11
NM-BCR18-AO27,5/1/2017,NMCNE,1,0,0,0,0,0,0,GR,0,0,1,1,0,0,1,0,5,79,10,38,5,14
NM-BCR18-AO27,5/1/2017,NMCNE,2,0,0,0,0,0,0,GR,0,0,1,0.75,0,0,0,0,5,75,10,41,10,24
NM-BCR18-AO27,5/10/2016,RJOHN,3,1,0,0,0,0,0,SH,0,0,10,0.75,0,0,5,0,1,84,5,48,5,31
NM-BCR18-AO27,5/10/2016,RJOHN,4,1,0,0,0,0,0,SH,0,0,10,0.5,0,0,5,0,1,88,5,37,1,19
NM-BCR18-AO27,5/1/2017,NMCNE,5,0,0,0,0,0,0,GR,0,0,1,0.75,0,0,1,0,5,79,10,39,5,15
NM-BCR18-AO27,5/1/2017,NMCNE,6,0,0,0,0,0,0,GR,0,0,5,0.5,0,0,0,0,10,84,5,26,1,17
NM-BCR18-AO27,5/10/2016,RJOHN,7,1,0,0,0,0,0,SH,0,0,10,1.25,0,0,5,0,1,88,5,16,1,11
NM-BCR18-AO27,5/10/2016,RJOHN,8,1,0,0,0,0,0,SH,0,0,10,0.5,0,0,5,0,5,84,5,34,1,12
NM-BCR18-AO27,5/1/2017,NMCNE,9,0,0,0,0,0,0,GR,0,0,5,0.75,0,0,0,0,10,84,5,24,1,14
NM-BCR18-AO27,5/1/2017,NMCNE,10,0,0,0,0,0,0,GR,0,0,10,1,0,0,0,0,10,84,5,20,1,18
NM-BCR18-AO27,5/10/2016,RJOHN,11,1,0,0,0,0,0,SH,0,0,10,0.5,0,0,5,0,1,88,5,24,1,6
NM-BCR18-AO27,5/10/2016,RJOHN,12,1,0,0,0,0,0,SH,0,0,10,1.5,0,0,5,0,5,88,1,29,1,13
NM-BCR18-AO27,5/1/2017,NMCNE,13,0,0,0,0,0,0,GR,0,0,1,1,0,0,0,0,20,75,5,22,0,17
NM-BCR18-AO27,5/1/2017,NMCNE,14,0,0,0,0,0,0,GR,0,0,5,1,0,0,1,0,10,83,5,17,1,15
NM-BCR18-AO30,5/5/2016,SMUSG,1,1,0,0,0,0,0,GR,0,0,5,1.5,0,0,1,0,20,73,5,23,1,7
NM-BCR18-AO30,6/1/2017,EKIST,1,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,20,0,1,69,0,0,10,18
NM-BCR18-AO30,5/5/2016,SMUSG,2,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,20,73,5,29,1,7
NM-BCR18-AO30,6/1/2017,EKIST,2,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,10,0,1,78,1,31,10,26
NM-BCR18-AO30,5/5/2016,SMUSG,3,1,0,0,0,0,0,GR,0,0,5,1.25,0,0,1,0,5,83,10,25,1,5
NM-BCR18-AO30,6/1/2017,EKIST,3,1,0,0,0,0,0,GR,0,0,1,1,0,0,10,0,1,78,1,33,10,16
NM-BCR18-AO30,5/5/2016,SMUSG,4,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,0,0,20,74,5,32,1,6
NM-BCR18-AO30,6/1/2017,EKIST,4,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,10,0,1,78,1,30,10,17
NM-BCR18-AO30,5/5/2016,SMUSG,5,1,0,0,0,0,0,GR,0,0,10,1,0,0,1,0,10,83,5,33,1,6
NM-BCR18-AO30,6/1/2017,EKIST,5,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,10,0,1,78,1,34,10,16
NM-BCR18-AO30,5/5/2016,SMUSG,6,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,20,73,5,25,1,5
NM-BCR18-AO30,6/1/2017,EKIST,6,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,20,0,1,68,1,28,10,17
NM-BCR18-AO30,5/5/2016,SMUSG,7,1,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,20,77,1,21,1,5
NM-BCR18-AO30,6/1/2017,EKIST,7,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,20,0,1,68,1,33,10,14
NM-BCR18-AO30,5/5/2016,SMUSG,8,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,92,5,31,1,15
NM-BCR18-AO30,6/1/2017,EKIST,8,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,5,0,1,83,1,31,10,15
NM-BCR18-AO30,6/1/2017,EKIST,9,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,5,0,1,83,1,29,10,17
NM-BCR18-AO30,5/5/2016,SMUSG,10,1,0,1,1,0,0,GR,0,0,10,1.25,0,0,1,0,20,73,1,21,5,7
NM-BCR18-AO30,6/1/2017,EKIST,10,1,0,1,1,0,0,GR,0,0,1,1,0,0,10,0,1,78,1,29,10,13
NM-BCR18-AO30,5/5/2016,SMUSG,11,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,20,73,5,18,1,4
NM-BCR18-AO30,6/1/2017,EKIST,11,1,0,0,0,0,0,GR,0,0,1,0.75,0,0,10,0,1,78,1,31,10,15
NM-BCR18-AO30,5/5/2016,SMUSG,12,1,0,0,0,0,0,GR,0,0,1,0.75,0,0,1,0,10,79,5,28,5,14
NM-BCR18-AO30,6/1/2017,EKIST,12,1,0,0,0,0,0,GR,0,0,1,0.75,0,0,5,0,1,83,1,31,10,12
NM-BCR18-AO30,6/1/2017,EKIST,13,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,87,1,32,10,17
NM-BCR18-AO30,6/1/2017,EKIST,14,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,5,0,1,83,1,34,10,16
NM-BCR18-AO30,6/1/2017,EKIST,15,1,0,0,0,0,0,GR,0,0,1,1,0,0,10,0,1,78,1,28,10,14
NM-BCR18-AO30,5/5/2016,SMUSG,16,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,10,79,5,24,5,12
NM-BCR18-AO30,6/1/2017,EKIST,16,1,0,0,0,0,0,GR,0,0,1,0.75,0,0,10,0,1,78,1,29,10,12
NM-BCR18-AO32,5/20/2017,JOLSO,1,0,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,83,5,18,10,3
NM-BCR18-AO32,5/20/2017,JOLSO,2,0,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,5,84,5,31,5,19
NM-BCR18-AO32,5/20/2017,JOLSO,3,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,5,0,1,84,5,29,5,15
NM-BCR18-AO32,5/20/2017,JOLSO,4,0,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,1,88,5,36,5,22
NM-BCR18-AO32,5/20/2017,JOLSO,5,0,0,0,0,0,0,GR,0,0,10,0.5,0,0,5,0,1,79,5,14,10,8
NM-BCR18-AO32,5/20/2017,JOLSO,6,0,0,0,0,0,0,GR,0,0,10,0.25,0,0,1,0,1,88,5,20,5,6
NM-BCR18-AO32,5/20/2017,JOLSO,7,0,0,0,0,0,0,GR,0,0,5,0.5,0,0,5,0,5,80,5,23,5,17
NM-BCR18-AO32,5/20/2017,JOLSO,8,0,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,1,88,5,12,5,4
NM-BCR18-AO32,5/20/2017,JOLSO,9,0,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,78,10,17,10,11
NM-BCR18-AO32,5/20/2017,JOLSO,10,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,1,0,1,83,5,13,10,9
NM-BCR18-AO32,5/20/2017,JOLSO,11,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,5,0,1,84,5,39,5,21
NM-BCR18-AO32,5/20/2017,JOLSO,12,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,5,0,1,84,5,28,5,14
NM-BCR18-AO32,5/20/2017,JOLSO,13,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,1,0,1,88,5,22,5,7
NM-BCR18-AO32,5/20/2017,JOLSO,14,0,0,0,0,0,0,GR,0,0,5,0.5,0,0,1,0,1,88,5,13,5,5
NM-BCR18-AO32,5/20/2017,JOLSO,15,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,5,0,1,84,5,21,5,10
NM-BCR18-AO32,5/20/2017,JOLSO,16,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,1,0,1,88,5,19,5,16
NM-BCR18-AO33,5/17/2016,BRAMI,1,0,0,0,0,0,0,SH,0,0,20,2,0,0,1,1,10,82,5,19,1,9
NM-BCR18-AO33,4/27/2017,TEMER,1,0,0,0,0,0,0,DS,0,0,10,1,0,0,5,0,5,85,5,31,1,11
NM-BCR18-AO33,5/17/2016,BRAMI,5,0,0,0,0,0,0,SA,0,0,20,2.5,0,0,1,1,5,83,5,26,5,14
NM-BCR18-AO33,4/27/2017,TEMER,5,0,0,0,0,0,0,DS,0,0,10,1.5,0,0,5,0,5,88,1,27,1,17
NM-BCR18-AO33,5/17/2016,BRAMI,9,0,0,0,0,0,0,SH,0,0,20,1,0,0,1,0,5,88,5,21,1,13
NM-BCR18-AO33,4/27/2017,TEMER,9,0,0,0,0,0,0,DS,0,0,10,0.75,0,0,5,0,10,85,1,23,1,14
NM-BCR18-AO33,5/17/2016,BRAMI,13,0,0,0,0,0,0,SH,0,0,20,0.5,0,0,1,0,10,83,5,19,1,12
NM-BCR18-AO33,4/27/2017,TEMER,13,0,0,0,0,0,0,DS,0,0,10,0.5,0,0,5,0,10,85,0,0,0,0
NM-BCR18-AO34,5/9/2017,NMCNE,6,0,0,0,0,0,0,GR,0,0,5,1,0,0,1,0,10,74,10,15,5,20
NM-BCR18-AO34,5/9/2017,NMCNE,7,0,0,0,0,0,0,SA,0,0,10,0.75,0,0,0,0,20,70,5,22,5,21
NM-BCR18-AO34,5/9/2017,NMCNE,8,0,0,0,0,0,2,RI,10,7,10,0.75,0,0,1,0,5,84,5,17,5,14
NM-BCR18-AO34,5/9/2017,NMCNE,10,0,0,0,0,0,0,GR,0,0,5,1.5,0,0,1,0,20,64,5,23,10,18
NM-BCR18-AO34,5/9/2017,NMCNE,13,0,0,0,0,0,0,GR,0,0,1,0.75,0,0,1,0,20,73,5,15,1,19
NM-BCR18-AO34,5/9/2017,NMCNE,14,0,0,0,0,0,0,GR,0,0,5,1,0,0,0,0,20,70,5,24,5,25
NM-BCR18-AO36,5/4/2016,JGORG,2,0,0,0,0,0,0,SH,0,0,40,0.5,0,0,1,0,1,97,1,15,1,45
NM-BCR18-AO36,5/4/2017,JOLSO,2,0,0,0,0,0,0,SH,0,0,40,0.5,0,0,10,0,0,88,1,78,1,27
NM-BCR18-AO36,5/4/2016,JGORG,3,0,0,0,0,0,0,SH,0,0,60,0.5,0,0,20,0,0,78,1,75,1,33
NM-BCR18-AO36,5/4/2017,JOLSO,3,0,0,0,0,0,0,SH,0,0,35,0.5,0,0,10,0,1,87,1,31,1,25
NM-BCR18-AO36,5/4/2016,JGORG,4,0,0,0,0,0,0,SH,0,0,60,0.5,0,0,20,0,0,78,1,45,1,18
NM-BCR18-AO36,5/4/2017,JOLSO,4,0,0,0,0,0,0,SH,0,0,10,0.25,0,0,10,0,1,83,5,37,1,31
NM-BCR18-AO36,5/4/2016,JGORG,6,0,0,0,0,0,0,SH,0,0,60,0.5,0,0,10,0,1,77,1,55,1,30
NM-BCR18-AO36,5/4/2017,JOLSO,6,0,0,0,0,0,0,SH,0,0,10,0.5,0,0,5,0,1,92,1,48,1,32
NM-BCR18-AO36,5/4/2016,JGORG,7,0,0,0,0,0,0,SH,0,0,60,0.5,0,0,10,0,1,87,1,56,1,20
NM-BCR18-AO36,5/4/2017,JOLSO,7,0,0,0,0,0,0,SH,0,0,30,0.5,0,0,1,0,1,96,1,67,1,36
NM-BCR18-AO36,5/4/2016,JGORG,8,0,0,0,0,0,0,SH,0,0,60,0.5,0,0,10,0,1,87,1,70,1,31
NM-BCR18-AO36,5/4/2017,JOLSO,8,0,0,0,0,0,0,SH,0,0,10,0.25,0,0,1,1,1,95,1,56,1,29
NM-BCR18-AO36,5/4/2017,JOLSO,10,0,0,0,0,0,0,SH,0,0,30,0.5,0,0,5,0,1,92,1,47,1,29
NM-BCR18-AO36,5/4/2017,JOLSO,11,0,0,0,0,0,0,SH,0,0,20,0.5,0,0,5,1,1,91,1,32,1,24
NM-BCR18-AO36,5/4/2017,JOLSO,12,0,0,0,0,0,0,SH,0,0,20,0.25,0,0,5,0,1,92,1,36,1,23
NM-BCR18-AO36,5/4/2017,JOLSO,14,0,0,0,0,0,0,SH,0,0,20,0.5,0,0,5,0,1,92,1,38,1,30
NM-BCR18-AO36,5/4/2017,JOLSO,15,0,0,0,0,0,0,SH,0,0,20,0.5,0,0,5,0,1,92,1,41,1,18
NM-BCR18-AO36,5/4/2017,JOLSO,16,0,0,0,0,0,0,SH,0,0,10,0.25,0,0,1,0,1,96,1,55,1,33
NM-BCR18-AO41,6/4/2017,JOLSO,1,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,5,0,1,84,5,33,5,14
NM-BCR18-AO41,6/4/2017,JOLSO,2,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,83,5,28,10,21
NM-BCR18-AO41,5/25/2016,JGORG,3,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,68,10,36,20,11
NM-BCR18-AO41,6/4/2017,JOLSO,3,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,87,1,26,10,7
NM-BCR18-AO41,5/25/2016,JGORG,4,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,73,5,27,20,8
NM-BCR18-AO41,6/4/2017,JOLSO,4,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,0,0,1,84,5,24,10,10
NM-BCR18-AO41,6/4/2017,JOLSO,5,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,5,0,1,79,5,27,10,18
NM-BCR18-AO41,6/4/2017,JOLSO,6,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,5,83,1,22,10,19
NM-BCR18-AO41,5/25/2016,JGORG,7,1,0,0,0,0,0,GR,0,0,5,0.75,0,0,1,0,1,73,5,18,20,6
NM-BCR18-AO41,6/4/2017,JOLSO,7,1,0,0,0,0,0,GR,0,0,1,0.5,0,0,1,0,1,87,1,18,10,12
NM-BCR18-AO41,5/25/2016,JGORG,8,1,0,0,0,0,0,GR,0,0,0,0,0,0,1,0,1,78,10,15,10,31
NM-BCR18-AO41,6/4/2017,JOLSO,8,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,78,1,33,20,11
NM-BCR18-AO41,6/4/2017,JOLSO,9,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,5,83,1,32,10,8
NM-BCR18-AO41,6/4/2017,JOLSO,10,0,0,0,0,0,0,GR,0,0,10,0.25,0,0,1,0,1,88,5,26,5,14
NM-BCR18-AO41,6/4/2017,JOLSO,11,0,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,5,79,5,19,10,22
NM-BCR18-AO41,6/4/2017,JOLSO,12,0,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,83,5,36,10,25
NM-BCR18-AO41,6/4/2017,JOLSO,13,1,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,87,1,20,10,17
NM-BCR18-AO41,6/4/2017,JOLSO,14,0,0,0,0,0,0,GR,0,0,5,0.25,0,0,1,0,1,83,5,28,10,15
NM-BCR18-AO41,6/4/2017,JOLSO,15,0,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,78,10,21,10,19
NM-BCR18-AO41,6/4/2017,JOLSO,16,0,0,0,0,0,0,GR,0,0,1,0.25,0,0,1,0,1,73,5,17,20,26
NM-BCR18-AO42,5/5/2016,JEDEL,3,1,0,0,0,1,0,GR,5,4,1,0.75,0,0,0,0,1,84,10,14,5,7
NM-BCR18-AO42,5/5/2016,JEDEL,4,1,0,0,0,0,0,GR,1,4,1,0.75,0,0,0,0,0,79,20,13,1,6
NM-BCR18-AO42,5/5/2016,JEDEL,7,1,0,0,0,1,0,GR,1,4,1,0.5,0,0,0,0,0,89,10,12,1,8
NM-BCR18-AO42,5/5/2016,JEDEL,8,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,0,85,10,14,5,7
NM-BCR18-AO42,5/5/2016,JEDEL,11,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,88,10,15,1,8
NM-BCR18-AO42,5/5/2016,JEDEL,12,1,0,0,0,1,0,PJ,10,4,1,0.5,0,0,1,0,1,87,10,14,1,8
NM-BCR18-AO42,5/5/2016,JEDEL,15,1,0,0,0,0,0,GR,0,0,0,0,0,0,0,0,1,84,10,13,5,6
NM-BCR18-AO42,5/5/2016,JEDEL,16,1,0,0,0,0,0,GR,5,5,1,1.75,0,0,0,0,1,88,10,12,1,7
NM-BCR18-AO43,5/18/2016,BRAMI,1,0,0,0,0,0,0,SH,0,0,10,0.5,0,0,20,0,1,69,5,32,5,21
NM-BCR18-AO43,5/2/2017,TEMER,1,0,0,0,0,0,0,GR,0,0,10,0.75,0,0,5,0,0,85,5,22,5,41
NM-BCR18-AO43,5/18/2016,BRAMI,2,0,0,0,0,0,0,SH,0,0,10,0.25,0,0,20,0,1,77,5,98,1,33
NM-BCR18-AO43,5/2/2017,TEMER,2,0,0,0,0,0,0,SH,0,0,30,0.5,0,0,10,0,1,79,5,57,5,27
NM-BCR18-AO43,5/2/2017,TEMER,3,0,0,0,0,0,0,SH,0,0,20,0.5,0,0,10,0,1,79,5,49,5,19
NM-BCR18-AO43,5/2/2017,TEMER,4,0,0,0,0,0,0,GR,0,0,10,0.5,0,0,5,0,1,79,10,31,5,22
NM-BCR18-AO43,5/18/2016,BRAMI,5,0,0,0,0,0,0,SH,0,0,10,0.25,0,0,20,0,5,65,5,27,5,18
NM-BCR18-AO43,5/2/2017,TEMER,5,0,0,0,0,0,0,GR,1,5,1,0.75,0,0,5,0,1,84,5,37,5,26
NM-BCR18-AO43,5/18/2016,BRAMI,6,0,0,0,0,0,0,SH,0,0,10,0.25,0,0,20,0,1,73,5,101,1,33
